commonID,lat,long,samplingProgram,secchiDepth,maxDepth,yearSample,DOC,TDP,scaled_yearSample,scaled_secchi,scaled_maxDepth
Nine Mile_1,45.46238,-80.05162,BsM,2.9,12.2,2014,4.799,7.5,13.9328125,-0.652297247,-17.35848958
Paudash_1,44.96256,-78.04905,BsM,3.4,48.8,2017,3.7,7.599,16.9328125,-0.152297247,19.24151042
Paudash_1,44.96256,-78.04905,BsM,5,48.8,2016,4.4,5.3,15.9328125,1.447702753,19.24151042
Peyton_1,45.77203,-79.15232,BsM,4.3,13.7,2016,3.7,4.3,15.9328125,0.747702753,-15.85848958
Poorhouse_1,45.36477,-78.7556,BsM,3,12.5,2016,5.2,7.099,15.9328125,-0.552297247,-17.05848958
Red Pine_1,45.20439,-78.70184,BsM,4.5,40,2013,3.7,7.9,12.9328125,0.947702753,10.44151042
Redstone_1,45.18369,-78.53568,BsM,4,80.5,2013,3.799,4.599,12.9328125,0.447702753,50.94151042
Rosseau_1,45.1741,-79.59755,BsM,4.05,89,2015,3.7192,5.5396,14.9328125,0.497702753,59.44151042
Round_2,45.64074,-77.52889,BsM,2.5,54.9,2014,5.5,6.7,13.9328125,-1.052297247,25.34151042
Salmon Trout_1,45.19005,-77.81305,BsM,2.6,13,2016,5.099,25.1,15.9328125,-0.952297247,-16.55848958
Skeleton_1,45.25123,-79.45331,BsM,9.5,61,2014,1.7,2.7,13.9328125,5.947702753,31.44151042
South Branch_2,45.6684,-79.05924,BsM,3,10,2017,4.799,9.199,16.9328125,-0.552297247,-19.55848958
Twelve Mile_1,45.02509,-78.7047,BsM,4,27.5,2015,3.2,5.599,14.9328125,0.447702753,-2.058489583
Belwood_1,43.7585,-80.33953,BsM,1.5,17,2016,10.1,37.7,15.9328125,-2.052297247,-12.55848958
Cameron_3,45.217,-81.55793,BsM,2.2,16.8,2014,6.099,5.4,13.9328125,-1.352297247,-12.75848958
Chesley_1,44.55287,-81.22414,BsM,6.1,15.2,2014,3.5,9.099,13.9328125,2.547702753,-14.35848958
Couchiching_1,44.66428,-79.3763,BsM,5.6,10.1,2013,4.799,6.9,12.9328125,2.047702753,-19.45848958
Cyprus_1,45.23131,-81.53198,BsM,3.7,8.1,2014,6.5,7.7,13.9328125,0.147702753,-21.45848958
Fanshawe_1,43.05847,-81.17886,BsM,0.9,12.2,2015,4.299,50.2,14.9328125,-2.652297247,-17.35848958
Farlain_1,44.81714,-79.97121,BsM,4.3,4.9,2014,3,8.199,13.9328125,0.747702753,-24.65848958
Gould_1,44.59698,-81.19684,BsM,2.7,7,2017,5,8.5,16.9328125,-0.852297247,-22.55848958
Little_1,44.42642,-79.67346,BsM,1.8,6.1,2015,6.5,17.5,14.9328125,-1.752297247,-23.45848958
Little_2,44.81843,-79.7132,BsM,2.2,12.2,2015,5.799,13.8,14.9328125,-1.352297247,-17.35848958
Miller_1,45.09912,-81.39375,BsM,3.6,6.1,2016,6,5.099,15.9328125,0.047702753,-23.45848958
Miller_1,45.09912,-81.39375,BsM,3.2,6.1,2014,4.599,5.799,13.9328125,-0.352297247,-23.45848958
Silver_5,44.08538,-81.41929,BsM,3,19.8,2017,5.299,15.1,16.9328125,-0.552297247,-9.758489583
Sparrow_1,44.81851,-79.39612,BsM,2.8,11.6,2014,5.799,15.3,13.9328125,-0.752297247,-17.95848958
Tea_1,44.87588,-79.64948,BsM,1.9,15.2,2015,8.199,9.099,14.9328125,-1.652297247,-14.35848958
Balsam_2,44.58044,-78.84168,BsM,3.5,12.8,2013,4.2,6.7,12.9328125,-0.052297247,-16.75848958
Belmont_1,44.49514,-77.82654,BsM,2.4,16,2013,6.5,10.1,12.9328125,-1.152297247,-13.55848958
Big Bald_1,44.57664,-78.3863,BsM,2.9,9.5,2013,6.299,11.5,12.9328125,-0.652297247,-20.05848958
Buckhorn_1,44.4856,-78.39118,BsM,2.2,14.3,2013,5.799,13.9,12.9328125,-1.352297247,-15.25848958
Canal_1,44.56744,-79.04366,BsM,2,4.3,2013,6.5,15,12.9328125,-1.552297247,-25.25848958
Chemong_1,44.38846,-78.39205,BsM,2.2,6.4,2013,5.9,13.4,12.9328125,-1.352297247,-23.15848958
Clear_3,44.51481,-78.19302,BsM,6.5,12.2,2017,5,8.9,16.9328125,2.947702753,-17.35848958
Cordova_1,44.57529,-77.82487,BsM,2.3,13.5,2013,6.799,13.1,12.9328125,-1.252297247,-16.05848958
Dalrymple_1,44.64052,-79.11093,BsM,2.2,17.7,2013,8.199,12.6,12.9328125,-1.352297247,-11.85848958
Four Mile_1,44.68172,-78.73724,BsM,7.8,19.2,2016,5.099,4.5,15.9328125,4.247702753,-10.35848958
Head_1,44.74018,-78.91265,BsM,3.9,8.2,2015,3.6,10.3,14.9328125,0.347702753,-21.35848958
Katchewanooka_1,44.45749,-78.2587,BsM,4.1,10.1,2014,5,8.8,13.9328125,0.547702753,-19.45848958
Lovesick_1,44.55817,-78.23036,BsM,5.2,25,2017,5.2,9.3,16.9328125,1.647702753,-4.558489583
Lower Buckhorn_1,44.5498,-78.27953,BsM,6.6,14,2015,5.2,9.099,14.9328125,3.047702753,-15.55848958
Pigeon_1,44.47155,-78.49495,BsM,2.2,17.4,2013,5.9,8.8,12.9328125,-1.352297247,-12.15848958
Rice_2,44.17348,-78.18609,BsM,2.5,13.4,2013,5.2,11.4,12.9328125,-1.052297247,-16.15848958
Rice_2,44.17348,-78.18609,BsM,2.9,13.4,2015,5.4,21.199,14.9328125,-0.652297247,-16.15848958
Scugog_1,44.18343,-78.85724,BsM,1.5,6.1,2014,7.299,21.399,13.9328125,-2.052297247,-23.45848958
Scugog_1,44.18343,-78.85724,BsM,1.5,6.1,2013,7,15.1,12.9328125,-2.052297247,-23.45848958
Shadow_1,44.71937,-78.79364,BsM,3.9,22,2016,3.2,6.599,15.9328125,0.347702753,-7.558489583
Stony_1,44.55642,-78.11352,BsM,2.1,32,2013,5.7,11,12.9328125,-1.452297247,2.441510417
Sturgeon_1,44.47421,-78.68865,BsM,4.1,10.7,2017,5.299,9.199,16.9328125,0.547702753,-18.85848958
Big Gull_1,44.82693,-76.96878,BsM,3,24.4,2017,5.7,9.699,16.9328125,-0.552297247,-5.158489583
Big Rideau_1,44.75128,-76.21379,BsM,8.1,100,2015,4,10,14.9328125,4.547702753,70.44151042
Brule_1,45.05076,-77.04841,BsM,3.2,56.4,2017,3.2,8.099,16.9328125,-0.352297247,26.84151042
Buckshot_2,44.99564,-77.06938,BsM,4,33.5,2014,5.799,5.599,13.9328125,0.447702753,3.941510417
Bull_1,44.68776,-76.97467,BsM,2.1,15.2,2017,6.9,13.1,16.9328125,-1.452297247,-14.35848958
Burridge_1,44.66433,-76.55461,BsM,9.6,16.2,2016,6,5.599,15.9328125,6.047702753,-13.35848958
Charleston_1,44.5346,-76.01579,BsM,3.1,91.5,2014,4.7,11.9,13.9328125,-0.452297247,61.94151042
Christie_1,44.80311,-76.43918,BsM,7.9,18.3,2016,5.599,6.2,15.9328125,4.347702753,-11.25848958
Crotch_1,44.91255,-76.80939,BsM,3.1,24.4,2017,5.299,7.5,16.9328125,-0.452297247,-5.158489583
Crystal_3,45.12017,-77.4598,BsM,4.8,35,2016,4.599,5,15.9328125,1.247702753,5.441510417
Dalhousie_1,44.9656,-76.56939,BsM,3.4,11,2015,5.2,9.699,14.9328125,-0.152297247,-18.55848958
Dog_2,44.4302,-76.33444,BsM,2.8,3,2017,4.799,15.4,16.9328125,-0.752297247,-26.55848958
Eagle_3,44.68298,-76.69865,BsM,3.8,35.4,2014,3.799,8.199,13.9328125,0.247702753,5.841510417
Elbow_3,44.62754,-76.72439,BsM,1.6,9.1,2017,7.599,15.5,16.9328125,-1.952297247,-20.45848958
Govan_1,45.13314,-76.79515,BsM,5.2,15.2,2014,5.7,12.1,13.9328125,1.647702753,-14.35848958
Kashwakamak_1,44.8566,-77.0385,BsM,4.2,24,2014,4.299,5.4,13.9328125,0.647702753,-5.558489583
Mississippi_1,45.06538,-76.1853,BsM,4.1,9.1,2015,6.2,11.6,14.9328125,0.547702753,-20.45848958
Moira_1,44.4871,-77.45373,BsM,4.7,9.1,2016,6,9.099,15.9328125,1.147702753,-20.45848958
Palmerston_1,45.01754,-76.84758,BsM,8.5,56.4,2015,3.2,5.7,14.9328125,4.947702753,26.84151042
Sharbot_1,44.76738,-76.69336,BsM,10,30.5,2016,5.599,6.2,15.9328125,6.447702753,0.941510417
Shawenegog_1,44.91015,-77.05502,BsM,2.9,25.6,2017,7,12.5,16.9328125,-0.652297247,-3.958489583
Sheffield Long_1,44.59529,-77.00966,BsM,2.6,11,2016,6.299,11.5,15.9328125,-0.952297247,-18.55848958
Skootamatta_1,44.8375,-77.24743,BsM,4,27.4,2016,6.099,4.799,15.9328125,0.447702753,-2.158489583
Weslemkoon_1,45.02704,-77.4237,BsM,5.8,51.8,2015,5.299,8.099,14.9328125,2.247702753,22.24151042
White_2,45.29792,-76.51851,BsM,5.8,9.1,2014,5.599,10.3,13.9328125,2.247702753,-20.45848958
Whitefish_5,44.51719,-76.23477,BsM,3.6,7,2017,4.599,12.4,16.9328125,0.047702753,-22.55848958
Anishinabi_1,50.43666667,-93.45972222,ARU,7.8,88.4,1985,NA,NA,-15.0671875,4.247702753,58.84151042
Augite_1,49.86305556,-93.71416667,ARU,3.7,26,1981,NA,NA,-19.0671875,0.147702753,-3.558489583
Bornite_1,50.32916667,-93.46333333,ARU,5,22.5,1979,NA,NA,-21.0671875,1.447702753,-7.058489583
Butler_1,49.67611111,-92.65972222,ARU,1.8,13.1,1975,NA,NA,-25.0671875,-1.752297247,-16.45848958
Canyon_1,49.98194444,-93.73916667,ARU,2.9,19.8,1985,NA,NA,-15.0671875,-0.652297247,-9.758489583
Clay_1,50.04916667,-93.48527778,ARU,0.6,21.9,1985,NA,NA,-15.0671875,-2.952297247,-7.658489583
Cliff_1,50.17083333,-93.30083333,ARU,4.3,34.1,1985,NA,NA,-15.0671875,0.747702753,4.541510417
Cobble_1,49.88527778,-93.62388889,ARU,3.2,32,1985,NA,NA,-15.0671875,-0.352297247,2.441510417
Daniels_1,49.90861111,-93.83722222,ARU,6.1,78.6,1985,NA,NA,-15.0671875,2.547702753,49.04151042
Dinorwic_1,49.62666667,-92.55694444,ARU,1.9,8.2,1975,NA,NA,-25.0671875,-1.652297247,-21.35848958
Edward_1,49.94916667,-93.54944444,ARU,3.2,7.9,1985,NA,NA,-15.0671875,-0.352297247,-21.65848958
Godson_1,49.60777778,-92.76138889,ARU,1.6,6.1,1974,NA,NA,-26.0671875,-1.952297247,-23.45848958
Gordon_1,49.89166667,-93.71,ARU,12.5,89.9,1985,NA,NA,-15.0671875,8.947702753,60.34151042
Gullwing_1,49.91166667,-92.59138889,ARU,2.3,27.5,1975,NA,NA,-25.0671875,-1.252297247,-2.058489583
Hartman_1,49.74972222,-92.45,ARU,2,8.2,1974,NA,NA,-26.0671875,-1.552297247,-21.35848958
Long_1,49.44972222,-92.34222222,ARU,6.1,32.9,1967,NA,NA,-33.0671875,2.547702753,3.341510417
Mold_1,50.09916667,-92.60611111,ARU,3.6,17,1985,NA,NA,-15.0671875,0.047702753,-12.55848958
Perrault_1,50.29111111,-93.14055556,ARU,4.9,27.4,1985,NA,NA,-15.0671875,1.347702753,-2.158489583
Rugby_1,49.95777778,-92.96333333,ARU,1.1,7.6,1973,NA,NA,-27.0671875,-2.452297247,-21.95848958
South Wapageisi_1,49.26166667,-92.38333333,ARU,3.3,18.3,1975,NA,NA,-25.0671875,-0.252297247,-11.25848958
Lower Stewart_1,49.80444444,-93.75861111,ARU,3.4,29.6,1975,NA,NA,-25.0671875,-0.152297247,0.041510417
Sup_1,50.30388889,-93.55833333,ARU,3.7,19.2,1975,NA,NA,-25.0671875,0.147702753,-10.35848958
Tadpole_1,49.465,-93.29722222,ARU,4.3,36,1982,NA,NA,-18.0671875,0.747702753,6.441510417
Thaddeus_1,50.17138889,-92.88111111,ARU,3.4,16.2,1974,NA,NA,-26.0671875,-0.152297247,-13.35848958
Thunder_1,49.77722222,-92.66555556,ARU,4,23.5,1985,NA,NA,-15.0671875,0.447702753,-6.058489583
Trap_1,49.66027778,-92.78833333,ARU,1.7,12.8,1974,NA,NA,-26.0671875,-1.852297247,-16.75848958
Upper Manitou_1,49.40694444,-92.79527778,ARU,5.5,56,1985,NA,NA,-15.0671875,1.947702753,26.44151042
Wabaskang_1,50.39194444,-93.16861111,ARU,4.6,28.7,1985,NA,NA,-15.0671875,1.047702753,-0.858489583
Wabigoon_2,49.73805556,-92.71861111,ARU,0.9,14.6,1973,NA,NA,-27.0671875,-2.652297247,-14.95848958
Wapageisi_1,49.32222222,-92.35055556,ARU,3.4,48.8,1982,NA,NA,-18.0671875,-0.152297247,19.24151042
Whitewater_2,49.53194444,-92.62055556,ARU,6.5,17,1981,NA,NA,-19.0671875,2.947702753,-12.55848958
Bad Vermilion_1,48.735,-92.67972222,ARU,4.9,49.4,1970,NA,NA,-30.0671875,1.347702753,19.84151042
Bluffpoint_1,49.17472222,-93.37666667,ARU,3.8,38.1,1976,NA,NA,-24.0671875,0.247702753,8.541510417
Burditt_1,48.95111111,-93.77833333,ARU,5.9,23.5,1970,NA,NA,-30.0671875,2.347702753,-6.058489583
Eltrut_1,49.00555556,-92.41333333,ARU,1.7,12.2,1971,NA,NA,-29.0671875,-1.852297247,-17.35848958
Entwine_1,49.13527778,-92.68361111,ARU,4,70.1,1977,NA,NA,-23.0671875,0.447702753,40.54151042
Heron_1,48.93111111,-92.67027778,ARU,2.8,22.9,1975,NA,NA,-25.0671875,-0.752297247,-6.658489583
James_1,49.15166667,-93.06472222,ARU,2.8,24,1981,NA,NA,-19.0671875,-0.752297247,-5.558489583
Kaiashkons_1,49.05527778,-93.39666667,ARU,3.7,58,1974,NA,NA,-26.0671875,0.147702753,28.44151042
Katimiagamak_1,49.12222222,-93.71444444,ARU,7.5,76.3,1976,NA,NA,-24.0671875,3.947702753,46.74151042
Lawrence_1,49.2675,-93.37305556,ARU,3.5,76.2,1985,NA,NA,-15.0671875,-0.052297247,46.64151042
Little Turtle_1,48.79111111,-92.69916667,ARU,0.9,9.2,1971,NA,NA,-29.0671875,-2.652297247,-20.35848958
Loonhaunt_1,49.01222222,-93.50361111,ARU,3.5,47.3,1975,NA,NA,-25.0671875,-0.052297247,17.74151042
Lower Manitou_1,49.26472222,-92.96833333,ARU,3.7,81,1965,NA,NA,-35.0671875,0.147702753,51.44151042
Lowry_1,48.94472222,-92.7825,ARU,1.8,8,1984,NA,NA,-16.0671875,-1.752297247,-21.55848958
Manion_1,48.91138889,-92.31555556,ARU,3,12,1979,NA,NA,-21.0671875,-0.552297247,-17.55848958
Off_1,48.90055556,-93.82472222,ARU,2,12.2,1970,NA,NA,-30.0671875,-1.552297247,-17.35848958
Otukamamoan_1,48.96166667,-92.86333333,ARU,3.7,53.7,1974,NA,NA,-26.0671875,0.147702753,24.14151042
Pettit_1,48.95194444,-92.26722222,ARU,2.7,25,1969,NA,NA,-31.0671875,-0.852297247,-4.558489583
Pipestone_1,49.09111111,-93.55416667,ARU,4.3,53.4,1975,NA,NA,-25.0671875,0.747702753,23.84151042
Priam_1,49.35027778,-93.35111111,ARU,3,25,1979,NA,NA,-21.0671875,-0.552297247,-4.558489583
Sandbeach_1,48.95611111,-92.19888889,ARU,4.1,54.9,1969,NA,NA,-31.0671875,0.547702753,25.34151042
Scattergood_1,49.29416667,-92.71611111,ARU,3.8,38.1,1974,NA,NA,-26.0671875,0.247702753,8.541510417
Schistose_1,49.15416667,-93.60083333,ARU,4.7,53,1980,NA,NA,-20.0671875,1.147702753,23.44151042
Vista_1,49.06361111,-93.07833333,ARU,5.2,68.9,1970,NA,NA,-30.0671875,1.647702753,39.34151042
Wasaw_1,48.74694444,-93.5725,ARU,2,10.7,1971,NA,NA,-29.0671875,-1.552297247,-18.85848958
Arethusa_1,49.7275,-91.83888889,ARU,2.5,18,1985,NA,NA,-15.0671875,-1.052297247,-11.55848958
Barrel_1,49.65361111,-91.52416667,ARU,2.1,32.9,1970,NA,NA,-30.0671875,-1.452297247,3.341510417
Bell_1,49.81055556,-90.915,ARU,6,34.4,1977,NA,NA,-23.0671875,2.447702753,4.841510417
Bending_1,49.32027778,-92.1375,ARU,4.6,45.8,1975,NA,NA,-25.0671875,1.047702753,16.24151042
Cecil_1,49.53944444,-91.39138889,ARU,4.6,24.4,1968,NA,NA,-32.0671875,1.047702753,-5.158489583
Crystal_1,49.72972222,-91.16722222,ARU,2,4.6,1970,NA,NA,-30.0671875,-1.552297247,-24.95848958
Davies_1,50.14861111,-90.97833333,ARU,3.3,17,1983,NA,NA,-17.0671875,-0.252297247,-12.55848958
Dibble_1,49.19666667,-92.03416667,ARU,3,31,1985,NA,NA,-15.0671875,-0.552297247,1.441510417
Fog_1,50.22222222,-90.43138889,ARU,2.4,8.8,1983,NA,NA,-17.0671875,-1.152297247,-20.75848958
Gibraltar_1,50.0525,-91.07555556,ARU,1.6,3,1978,NA,NA,-22.0671875,-1.952297247,-26.55848958
Horseshoe_1,49.34777778,-91.85333333,ARU,2.8,16,1980,NA,NA,-20.0671875,-0.752297247,-13.55848958
Indian_3,49.54888889,-91.66611111,ARU,4.4,36,1985,NA,NA,-15.0671875,0.847702753,6.441510417
Kawaweogama_1,50.19944444,-90.18583333,ARU,3.1,15.5,1981,NA,NA,-19.0671875,-0.452297247,-14.05848958
Kay_1,49.23694444,-91.47333333,ARU,4,29.9,1977,NA,NA,-23.0671875,0.447702753,0.341510417
Kukukus_1,49.77194444,-91.68611111,ARU,2.4,19.5,1973,NA,NA,-27.0671875,-1.152297247,-10.05848958
Lake of Bays_1,49.98888889,-91.31638889,ARU,2.3,25.9,1985,NA,NA,-15.0671875,-1.252297247,-3.658489583
Little Sandbar_1,49.44916667,-91.53944444,ARU,1.8,7,1976,NA,NA,-24.0671875,-1.752297247,-22.55848958
Mameigwess_1,49.55305556,-91.82111111,ARU,7.6,50,1985,NA,NA,-15.0671875,4.047702753,20.44151042
Mattawa_1,49.69305556,-90.98,ARU,3.1,12.3,1981,NA,NA,-19.0671875,-0.452297247,-17.25848958
Mickle_1,49.75194444,-92.25666667,ARU,2,7.5,1985,NA,NA,-15.0671875,-1.552297247,-22.05848958
Mud_1,49.57361111,-91.89138889,ARU,3,10.3,1979,NA,NA,-21.0671875,-0.552297247,-19.25848958
Penassi_1,49.95138889,-91.18777778,ARU,2.3,27.1,1973,NA,NA,-27.0671875,-1.252297247,-2.458489583
Press_1,49.79222222,-91.485,ARU,2.7,22,1973,NA,NA,-27.0671875,-0.852297247,-7.558489583
Savoy_1,49.27611111,-91.00972222,ARU,3.1,14.3,1973,NA,NA,-27.0671875,-0.452297247,-15.25848958
Selwyn_1,49.45861111,-90.88777778,ARU,2.6,9.8,1980,NA,NA,-20.0671875,-0.952297247,-19.75848958
Seseganaga_1,50.07444444,-90.35861111,ARU,2.3,42.3,1985,NA,NA,-15.0671875,-1.252297247,12.74151042
Sowden_1,49.54916667,-91.19722222,ARU,2.3,18.3,1974,NA,NA,-26.0671875,-1.252297247,-11.25848958
Victoria_2,49.62305556,-91.54888889,ARU,3,28.1,1970,NA,NA,-30.0671875,-0.552297247,-1.458489583
Wapikaimaski_1,50.04777778,-90.13916667,ARU,3.5,61.5,1979,NA,NA,-21.0671875,-0.052297247,31.94151042
Whiterock_1,49.87222222,-91.24833333,ARU,2.6,9.5,1973,NA,NA,-27.0671875,-0.952297247,-20.05848958
Andy_1,49.62916667,-94.08611111,ARU,3.7,14.6,1985,NA,NA,-15.0671875,0.147702753,-14.95848958
Atikwa_1,49.46472222,-93.54861111,ARU,4,59.5,1972,NA,NA,-28.0671875,0.447702753,29.94151042
Berry_1,49.47361111,-93.96361111,ARU,4.4,34.1,1985,NA,NA,-15.0671875,0.847702753,4.541510417
Big Canon_1,50.06777778,-93.76111111,ARU,4.9,56.4,1968,NA,NA,-32.0671875,1.347702753,26.84151042
Big Island_1,49.95166667,-93.97805556,ARU,5.8,31.5,1980,NA,NA,-20.0671875,2.247702753,1.941510417
Black_1,49.53888889,-94.08111111,ARU,1.8,17.7,1970,NA,NA,-30.0671875,-1.752297247,-11.85848958
Blindfold_1,49.66722222,-94.24722222,ARU,2.3,16.8,1972,NA,NA,-28.0671875,-1.252297247,-12.75848958
Blueberry_1,50.15222222,-94.74305556,ARU,3,4.9,1973,NA,NA,-27.0671875,-0.552297247,-24.65848958
Caviar_1,49.36833333,-93.78361111,ARU,4.5,39.6,1985,NA,NA,-15.0671875,0.947702753,10.04151042
Cedartree_1,49.30944444,-93.85944444,ARU,5.3,18,1985,NA,NA,-15.0671875,1.747702753,-11.55848958
Cygnet_1,49.99361111,-94.87972222,ARU,1.8,11,1968,NA,NA,-32.0671875,-1.752297247,-18.55848958
Delaney_1,50.09305556,-94.04833333,ARU,5.5,81.4,1971,NA,NA,-29.0671875,1.947702753,51.84151042
Dogpaw_1,49.37472222,-93.90583333,ARU,3.5,24.4,1985,NA,NA,-15.0671875,-0.052297247,-5.158489583
Dogtooth_1,49.71777778,-94.18194444,ARU,5.4,42,1970,NA,NA,-30.0671875,1.847702753,12.44151042
Dowswell_1,50.62,-94.71666667,ARU,1.7,23.5,1986,NA,NA,-14.0671875,-1.852297247,-6.058489583
Dryberry_1,49.52916667,-93.83666667,ARU,4.7,105.5,1974,NA,NA,-26.0671875,1.147702753,75.94151042
Fletcher_1,50.41916667,-94.51361111,ARU,2.1,33.9,1965,NA,NA,-35.0671875,-1.452297247,4.341510417
Hawk_1,49.77416667,-94.00111111,ARU,6.1,102.7,1985,NA,NA,-15.0671875,2.547702753,73.14151042
Kakagi_1,49.21472222,-93.83722222,ARU,8.2,58,1974,NA,NA,-26.0671875,4.647702753,28.44151042
Longbow_1,49.71972222,-94.30722222,ARU,3.1,22.9,1985,NA,NA,-15.0671875,-0.452297247,-6.658489583
Lount_1,50.16833333,-94.30833333,ARU,1.7,32,1985,NA,NA,-15.0671875,-1.852297247,2.441510417
Malachi_1,49.89027778,-95.00611111,ARU,2.7,19.8,1968,NA,NA,-32.0671875,-0.852297247,-9.758489583
Cross_2,49.96388889,-94.23694444,ARU,6.2,26.2,1980,NA,NA,-20.0671875,2.647702753,-3.358489583
Oak_1,50.44583333,-93.77472222,ARU,1.1,32.9,1967,NA,NA,-33.0671875,-2.452297247,3.341510417
Old Man_1,50.03277778,-94.2225,ARU,4,23,1978,NA,NA,-22.0671875,0.447702753,-6.558489583
Pickerel_3,49.79444444,-94.87083333,ARU,4,27.5,1967,NA,NA,-33.0671875,0.447702753,-2.058489583
Populus_1,49.50694444,-93.6125,ARU,4.4,39,1977,NA,NA,-23.0671875,0.847702753,9.441510417
Porcus_1,49.72583333,-93.84611111,ARU,6.4,53.3,1985,NA,NA,-15.0671875,2.847702753,23.74151042
Rowan_1,49.31972222,-93.56,ARU,5.3,39.7,1972,NA,NA,-28.0671875,1.747702753,10.14151042
Shrub_1,49.9725,-93.905,ARU,3.8,26,1978,NA,NA,-22.0671875,0.247702753,-3.558489583
Silver_3,49.87638889,-94.17833333,ARU,6.7,91.5,1970,NA,NA,-30.0671875,3.147702753,61.94151042
Snook_1,50.19527778,-94.68861111,ARU,1.8,37.2,1973,NA,NA,-27.0671875,-1.752297247,7.641510417
South Scot_1,49.93833333,-95.05777778,ARU,1.3,10,1978,NA,NA,-22.0671875,-2.252297247,-19.55848958
Tide_1,50.33638889,-93.97722222,ARU,1.2,30.5,1974,NA,NA,-26.0671875,-2.352297247,0.941510417
Tom_1,50.03638889,-94.06416667,ARU,5.3,36,1979,NA,NA,-21.0671875,1.747702753,6.441510417
Whitefish_2,49.78916667,-95.03944444,ARU,6.3,20.1,1972,NA,NA,-28.0671875,2.747702753,-9.458489583
Berens_1,51.76611111,-93.68777778,ARU,1.4,11.6,1974,NA,NA,-26.0671875,-2.152297247,-17.95848958
Bluffy_1,50.82583333,-92.95055556,ARU,1.5,15.3,1974,NA,NA,-26.0671875,-2.052297247,-14.25848958
Coli_1,51.31527778,-93.58972222,ARU,2.5,9.2,1971,NA,NA,-29.0671875,-1.052297247,-20.35848958
Confederation_1,51.11888889,-92.69944444,ARU,4,32.3,1970,NA,NA,-30.0671875,0.447702753,2.741510417
Confusion_1,50.67,-94.15111111,ARU,3.4,42.7,1985,NA,NA,-15.0671875,-0.152297247,13.14151042
Conifer_1,50.55916667,-94.03083333,ARU,5.5,65.8,1985,NA,NA,-15.0671875,1.947702753,36.24151042
Deer_2,52.64777778,-94.185,ARU,2.9,67.7,1978,NA,NA,-22.0671875,-0.652297247,38.14151042
Gullrock_1,50.97472222,-93.61666667,ARU,2.1,17.7,1972,NA,NA,-28.0671875,-1.452297247,-11.85848958
Kirkness_1,51.53277778,-93.92888889,ARU,3.8,17.4,1972,NA,NA,-28.0671875,0.247702753,-12.15848958
Lingman_1,53.85305556,-92.86527778,ARU,1.8,5,1978,NA,NA,-22.0671875,-1.752297247,-24.55848958
Longlegged_1,50.78388889,-94.17416667,ARU,2.7,35.4,1985,NA,NA,-15.0671875,-0.852297247,5.841510417
Mamakwash_1,51.66083333,-92.94777778,ARU,3.2,20.6,1977,NA,NA,-23.0671875,-0.352297247,-8.958489583
North Spirit_1,52.51277778,-92.91027778,ARU,2.5,31.5,1978,NA,NA,-22.0671875,-1.052297247,1.941510417
Nungesser_1,51.47,-93.55777778,ARU,2.1,15.2,1985,NA,NA,-15.0671875,-1.452297247,-14.35848958
Onnie_1,50.9375,-94.2675,ARU,2.5,26,1981,NA,NA,-19.0671875,-1.052297247,-3.558489583
Pakwash_1,50.75055556,-93.48138889,ARU,1.6,17.4,1972,NA,NA,-28.0671875,-1.952297247,-12.15848958
Pikangikum_1,51.8075,-94.00888889,ARU,2.9,21,1979,NA,NA,-21.0671875,-0.652297247,-8.558489583
Red_1,51.04277778,-93.94833333,ARU,2.3,42.7,1971,NA,NA,-29.0671875,-1.252297247,13.14151042
Shabu_1,51.31722222,-92.93472222,ARU,2.3,13.2,1978,NA,NA,-22.0671875,-1.252297247,-16.35848958
Silcox_1,51.75388889,-93.37555556,ARU,3,8.3,1977,NA,NA,-23.0671875,-0.552297247,-21.25848958
Trout_2,51.19861111,-93.30916667,ARU,5.8,47.3,1975,NA,NA,-25.0671875,2.247702753,17.74151042
Uchi_1,51.0525,-92.58638889,ARU,2.2,26.2,1970,NA,NA,-30.0671875,-1.352297247,-3.358489583
Upper Slate_1,50.99055556,-92.52805556,ARU,1.1,5.5,1985,NA,NA,-15.0671875,-2.452297247,-24.05848958
Wavell_1,51.57861111,-92.69777778,ARU,1.8,23,1977,NA,NA,-23.0671875,-1.752297247,-6.558489583
Wenasaga_1,50.72861111,-93.15,ARU,1.4,12.8,1973,NA,NA,-27.0671875,-2.152297247,-16.75848958
Whitemud_1,50.84166667,-92.72777778,ARU,1.4,15.6,1974,NA,NA,-26.0671875,-2.152297247,-13.95848958
Abram_1,50.05722222,-91.93166667,ARU,2,36.6,1968,NA,NA,-32.0671875,-1.552297247,7.041510417
Amik_1,49.83055556,-91.91222222,ARU,3.1,20.4,1985,NA,NA,-15.0671875,-0.452297247,-9.158489583
Bawden_1,49.99055556,-91.58944444,ARU,2.6,11,1974,NA,NA,-26.0671875,-0.952297247,-18.55848958
Birch_2,51.40694444,-92.35055556,ARU,6.9,37,1977,NA,NA,-23.0671875,3.347702753,7.441510417
Botsford_1,50.145,-91.64222222,ARU,2.6,24.7,1970,NA,NA,-30.0671875,-0.952297247,-4.858489583
Broadcast_1,50.40888889,-92.65638889,ARU,4.6,16.2,1973,NA,NA,-27.0671875,1.047702753,-13.35848958
Bury_1,50.43916667,-91.39055556,ARU,3.8,17,1981,NA,NA,-19.0671875,0.247702753,-12.55848958
