BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio,commonID,F0,FOFWBY,WBY,WBY2,ARU,ARU_NM,ARU_LID,LATITUDE,LONGITUDE,WSHED,GEOTWP,GEOTWP_NM,SRFAREA,PERIM,ISL,DEPMN,LIT_PC,ELEV,GDD,TDS,MEI,CROWN_PC,RSRT_CNT,COTT_CNT,FCT,SPECIES,SPC_080,SPC_081,SPC_091,SPC_093,SPC_131,SPC_132,SPC_316,SPC_331,SPC_332,SPC_334,latDirection,lonDirection,logTP,TP,lakeTrophicStatus,scaled_yearSample,scaled_secchi,scaled_maxDepth,samplingProgram,secchi_fit,secchi_fitWRand,rowID,updatedDOC,DOC_fit,DOC_fitWRandom
3,4,Mold L.,15-5282-55495,3,48,3542187.36,17,7.3,50.09953,-92.6059,2022,59.5,6.759,21.8,7.86,2.12,0.79,0.678,0.524,0.127,0.958,1.99,239,2.419,8.49,10,37.2,270,9.494,NA,NA,Mold_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-0.44160016377575273,-12.565919749869725,BsM,3.071106888042308,2.814300085205003,31,8.49,6.552792211132021,9.129444243092962
3,4,Mud L.,15-5802-54916,3,128,5710499.77,10.3,4.7,49.57403,-91.89103,2019,14.5,7.07,35.7,14.9,4.179,1.01,1.09,0.43,0.182,1.409,0.78,51,3.79,3.839,18.5,5.9,320,8.859,NA,NA,Mud_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-0.44160016377575273,-19.265919749869724,BsM,3.077620449528686,3.5528014168806794,32,3.839,6.550932609740408,4.2047126104072445
3,4,Nungesser L.,15-4613-57020,2.2,7417.5,366004176.3,15.2,4.9,51.47248,-93.53952,2019,72.4,7.07,32.899,12.9,4.219,1.01,0.88,0.495,0.17,0.8,2.6,340,3.06,10.4,32,20,324,15.699,NA,NA,Nungesser_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.2416001637757526,-14.365919749869725,BsM,3.077620449528686,2.0995580639202105,33,10.4,6.550932609740408,10.695370713047769
3,4,Pakwash L.,15-4660-56220,1.5,8637.9,668100018.7,17.4,6.8,50.74727,-93.50609,2019,62.399,7.429,80.7,33.1,10.6,2.48,1.59,1.02,1.159,3.2,1.96,130,7.58,11.3,42,30,427,22.399,NA,NA,Pakwash_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.9416001637757527,-12.165919749869726,BsM,3.077620449528686,1.6101060353377026,34,11.3,6.550932609740408,11.540206069331516
3,4,Pashkokogan L.,15-6895-56512,1.8,5508.4,198191997.1,14.9,3,50.98287,-90.30102,2019,38.399,7.469,58.6,26.3,8.96,1.879,0.625,0.45,0.37,0.65,1.12,80,5.5,8,34,12,279,8.199,NA,NA,Pashkokogan_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.6416001637757527,-14.665919749869724,BsM,3.077620449528686,2.2656817674231937,35,8,6.550932609740408,9.58026935110876
3,4,Pelican L.,15-5737-55520,4,2296.9,238439369.3,36,10.4,50.1115,-91.96123,2022,58.899,7.219,67.599,27.3,8.859,1.96,1.5,0.646,1.159,2.359,2.12,128,6.53,9.25,10,84.5,360,11.949,NA,NA,Pelican_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,0.5583998362242473,6.434080250130275,BsM,3.071106888042308,3.125767401227534,36,9.25,6.552792211132021,9.06731978103441
3,4,Penassi L.,15-6300-55346,3,1446.1,95125801.85,27.1,6.6,49.95125,-91.19549,2021,56.6,7.129,47.799,19.699,6.719,1.409,0.823,0.479,0.233,1.07,1.149,79,4.95,9.869,10,42.1,370,11.1,NA,NA,Penassi_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.919228764981654,-0.44160016377575273,-2.465919749869723,BsM,3.073276542041572,2.938341294169898,37,9.869,6.552172285355361,10.61726340605007
3,4,Pikangikum L.,15-4304-57399,0.5,5429.6,268000598.9,21,4.6,51.80217,-93.99622,2022,151,7.08,47.6,20.399,6.87,1.76,0.708,0.685,0.124,0.451,2.1,692,4.83,14.6,14.8,45.7,440,41.549,NA,NA,Pikangikum_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-2.9416001637757527,-8.565919749869725,BsM,3.071106888042308,1.4095286290428,38,14.6,6.552792211132021,13.113918266914556
3,4,Press L.,15-6090-55164,1.8,3645.8,202602391.1,22,5.6,49.79986,-91.50461,2019,97.2,6.969,38,14.1,4.86,1.23,1.379,0.616,0.934,1.07,3.23,324,3.45,11.3,10,87.799,370,14.199,NA,NA,Press_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.6416001637757527,-7.565919749869725,BsM,3.077620449528686,2.0151284760564168,39,11.3,6.550932609740408,11.325832474762285
3,4,Red L.,15-4335-56548,2.8,16392.8,1998053907,42,12.2,51.06421,-93.95704,2019,44.5,7.29,57.299,23.399,7.639,1.95,1.429,0.725,1.03,1.899,1.76,70,5.179,9.5,42,56,337,20.199,NA,NA,Red_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-0.6416001637757529,12.434080250130275,BsM,3.077620449528686,2.471132067688417,40,9.5,6.550932609740408,9.573023558436914
3,4,Savant L.,15-6825-55952,3,12524,951262696.1,53,7.9,50.4823,-90.42741,2019,20.699,7.259,43.799,19.399,6.44,1.05,0.46,0.41,0.15,1.1,0.66,20,4.099,6.299,24,8,229,6.5,NA,NA,Savant_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-0.44160016377575273,23.434080250130275,BsM,3.077620449528686,3.754339794722256,41,6.299,6.550932609740408,7.097931298898774
3,4,Selwyn L.,15-6531-54804,1.7,1003.3,18203899.31,9.8,1.9,49.45958,-90.89168,2019,76.299,7.07,30.699,12,3.48,0.958,1.03,0.575,0.35,0.9,4.08,390,2.62,9,36,20,269,9.4,NA,NA,Selwyn_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.7416001637757528,-19.765919749869724,BsM,3.077620449528686,1.7448686880233302,42,9,6.550932609740408,9.299419864857848
3,4,Seseganaga L.,15-6890-55500,2.1,10651.1,601266411.6,42.3,5.6,50.06571,-90.35308,2019,41.2,7.049,27.5,10.699,3.18,0.966,0.745,0.405,0.17,0.95,2.439,80,2.359,7.2,22,22,262,6.5,NA,NA,Seseganaga_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.3416001637757526,12.734080250130273,BsM,3.077620449528686,2.3726186384255303,43,7.2,6.550932609740408,8.102647380946072
3,4,Shabu L.,15-5045-56849,3,709.1,31587601.76,13.2,4.4,51.31424,-92.93967,2022,52.799,6.969,34.6,13.3,4.58,0.992,0.661,0.474,0.179,0.894,0.98,126,3.5,9.009,10,34.1,340,10.949,NA,NA,Shabu_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-0.44160016377575273,-16.365919749869725,BsM,3.071106888042308,2.2070593961732334,44,9.009,6.552792211132021,11.025591302071891
3,4,Silcox L.,15-4741-57335,1.5,873.9,28328635.25,6.1,3.2,51.75362,-93.37461,2022,75.9,7.12,56,24.6,7.49,1.96,0.981,0.733,0.152,0.663,2.14,403,6.19,10.3,16.699,113,390,34.25,NA,NA,Silcox_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-1.9416001637757527,-23.465919749869727,BsM,3.071106888042308,1.8684967535523935,45,10.3,6.552792211132021,10.300637900659263
3,4,Silver L.,15-6881-55875,1.8,152.8,4139207.6,10,2.7,50.41174,-90.35324,2019,69.4,7.219,41.5,17.199,7.2,0.76,0.395,0.27,0.12,0.9,1.34,70,3.62,11.9,26,1,361,6.699,NA,NA,Silver_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.6416001637757527,-19.565919749869725,BsM,3.077620449528686,2.1333228197641807,46,11.9,6.550932609740408,12.116556888470656
3,4,Singapore L.,15-6244-55581,4,592,41265001.25,18.8,6.3,50.16413,-91.26503,2019,73.299,7.07,47.2,16.899,6.58,1.35,0.788,0.443,0.28,3.009,1.429,130,4.099,10.3,10,58.7,340,10.15,NA,NA,Singapore_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,0.5583998362242473,-10.765919749869724,BsM,3.077620449528686,2.6563924644230985,47,10.3,6.550932609740408,11.887411956931823
3,4,Smye L.,15-6889-55829,1.6,283.6,8163500.27,21.1,2.9,50.3698,-90.34435,2019,83.799,6.809,20.699,6.33,2.459,0.714,0.5,0.35,0.13,0.55,1.94,180,1.48,11.9,22,26,293,6.099,NA,NA,Smye_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.8416001637757526,-8.465919749869723,BsM,3.077620449528686,1.8032246264491414,48,11.9,6.550932609740408,13.290294004091612
3,4,Sowden L.,15-6304-54898,1.7,3739.1,234271813.3,18.3,6.3,49.54735,-91.20672,2019,85.099,7.099,35.899,14.199,4.28,1.08,1.159,0.545,0.62,1.05,3.779,400,2.859,10.1,30,68,302,9.9,NA,NA,Sowden_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-1.7416001637757528,-11.265919749869724,BsM,3.077620449528686,1.7924768651566818,49,10.1,6.550932609740408,11.359726154843734
3,4,Sup L.,15-4602-55724,2,675.8,55007100.61,19.2,8.1,50.30519,-93.55796,2021,31.699,7.419,88.9,41.299,11.199,3.299,1.23,0.852,0.222,1.07,0.87,77,9.96,8.38,29.199,6.5,430,19.899,NA,NA,Sup_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.919228764981654,-1.4416001637757527,-10.365919749869725,BsM,3.073276542041572,2.438867698044064,50,8.38,6.552172285355361,9.013778081696824
3,4,Thaddeus L.,15-5085-55575,3.5,1566.4,132600000,16.2,8.5,50.17463,-92.89251,2019,11.3,7.91,163.5,81.9,24.199,5.379,1.53,1.08,0.31,1.3,0.76,90,19.199,5.599,34,6,297,12.1,NA,NA,Thaddeus_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,0.05839983622424727,-13.365919749869725,BsM,3.077620449528686,3.274971372127253,51,5.599,6.550932609740408,6.217750722310268
3,4,Tide L.,15-4305-55763,1.5,1373.8,143121200,30.5,10.6,50.33775,-93.98355,2022,71.799,7.32,78.5,31.5,10.4,2.56,1.35,0.862,0.877,2.2,1.52,194,7.639,12,10,77.099,430,19.449,NA,NA,Tide_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-1.9416001637757527,0.9340802501302754,BsM,3.071106888042308,1.326000740815919,52,12,6.552792211132021,12.444293503055045
3,4,Tom L.,15-4238-55430,3,57.1,6800200.31,36,12.1,50.03637,-94.06278,2022,19.399,6.75,21.8,6.23,2.25,0.624,0.678,0.27,0.234,1.639,1.389,58,1.81,7.559,10,21.3,270,6.719,NA,NA,Tom_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-0.44160016377575273,6.434080250130275,BsM,3.071106888042308,3.3601926829281497,53,7.559,6.552792211132021,7.424700885905304
3,4,Victoria L.,15-6048-54975,4,926.2,82543383.6,28.1,8.9,49.62381,-91.54686,2019,25.1,7.19,45.799,19.8,6.059,1.35,1.03,0.505,0.235,1.79,1.3,32,4.78,6.03,10,37.899,260,8.529,NA,NA,Victoria_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,0.5583998362242473,-1.4659197498697232,BsM,3.077620449528686,3.3568589604354977,54,6.03,6.550932609740408,6.018759690734546
3,4,Wabaskang L.,15-4880-55820,2.8,6150.2,470645208.9,28.7,7.6,50.38864,-93.22539,2019,18.699,7.669,117,55.2,15.4,3.94,2.14,0.895,1.72,1.25,0.84,60,12.8,7.4,46,2,366,18.699,NA,NA,Wabaskang_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-0.6416001637757529,-0.8659197498697253,BsM,3.077620449528686,2.8852389051724137,55,7.4,6.550932609740408,8.134990996778747
3,4,Wapesi L.,15-5464-56006,1.1,2350.9,47328000,9.2,2,50.54216,-92.33631,2019,120,7.37,63.5,27.899,9.539,2.169,0.785,0.655,0.17,0.9,2.439,260,6.36,15.4,66,14,467,23.2,NA,NA,Wapesi_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-2.3416001637757526,-20.365919749869725,BsM,3.077620449528686,1.3739192926688553,56,15.4,6.550932609740408,15.834712094801912
3,4,Wavell L.,15-5209-57140,2,805.8,78755000,23,9.5,51.5779,-92.69876,2022,134,6.32,18.6,5.179,2.22,0.642,0.569,0.466,0.091,0.454,1.98,690,1.47,14.4,10,70.7,390,16.199,NA,NA,Wavell_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-1.4416001637757527,-6.565919749869725,BsM,3.071106888042308,1.6231926449300922,57,14.4,6.552792211132021,14.856529855185302
3,4,Whitemud L.,15-5192-56320,1,1241.4,57701895.36,15.6,4.7,50.8448,-92.73259,2021,174,6.66,26.899,924,3.94,1.03,0.516,0.511,0.101,0.449,2.04,381,2.14,18.899,14.3,63,500,16.899,NA,NA,Whitemud_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.919228764981654,-2.4416001637757527,-13.965919749869725,BsM,3.073276542041572,1.1261201454291072,58,18.899,6.552172285355361,18.19987321362363
3,5,Cross L.,15-4115-55351,3.5,108.2,8656900.45,26.2,8.3,49.96489,-94.23609,2022,33.5,6.73,20.3,6.129,1.98,0.69,0.695,0.411,0.164,1.189,1.07,127,1.679,7.419,10,5,320,7.714,NA,NA,Cross_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,0.05839983622424727,-3.3659197498697253,BsM,3.071106888042308,3.5026949342809477,59,7.419,6.552792211132021,7.218936147594807
3,5,Daniels L.,15-4399-55286,6.5,1629.8,369461411.7,78.6,23.1,49.92424,-93.85166,2022,7.98,6.799,22.6,7.089,2.18,0.651,0.536,0.414,0.255,2.35,0.29,30,2,3.859,10,44.1,200,4.344,NA,NA,Daniels_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,3.0583998362242473,49.03408025013027,BsM,3.071106888042308,6.137869461391018,60,3.859,6.552792211132021,3.601736301651961
3,5,Dinorwic L.,15-5320-54970,2,5007.5,192124519.7,10,3.8,49.62051,-92.56305,2021,104,7.23,66.4,24.8,9.109,1.679,2.379,0.675,2.52,1.25,2.31,402,6.139,11.699,11.1,57.899,420,18.05,NA,NA,Dinorwic_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.919228764981654,-1.4416001637757527,-19.565919749869725,BsM,3.073276542041572,1.4463629501438033,61,11.699,6.552172285355361,10.594079562501635
3,5,Edward L.,15-4606-55329,2,534.3,18230800.93,7.9,3.4,49.9464,-93.55602,2022,40,7.21,45.1,18.699,5.549,1.5,1.01,0.593,0.372,1.11,1.08,274,4.66,8.5,35.7,23.699,460,26.05,NA,NA,Edward_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.919228764981654,-1.4416001637757527,-21.665919749869722,BsM,3.071106888042308,2.6556664570962103,62,8.5,6.552792211132021,8.195241860400749
3,5,Godson L.,15-5172-54948,1.5,259.5,7848000.18,6.1,3,49.60903,-92.76425,2021,82.599,7.139,67,19.699,8.019,1.179,3.669,0.778,5.269,1.12,2.589,251,4.87,12.9,29.3,61.899,550,20,NA,NA,Godson_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.919228764981654,-1.9416001637757527,-23.465919749869727,BsM,3.073276542041572,1.799858275831195,63,12.9,6.552172285355361,12.230266891496855
3,5,Lawrence L.,15-4729-54570,4,1877.3,415295403.4,76.2,22.2,49.27504,-93.36566,2023,31,6.919,29.6,9.429,3.21,0.929,1.11,0.596,0.344,1.53,1.27,67,2.48,8.24,10,98.599,340,6.695,NA,NA,Lawrence_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,0.5583998362242473,46.63408025013028,BsM,3.0689387657628266,3.2005075304475716,64,8.24,6.5534121955622,8.279927896273591
3,5,Lower Manitou L.,15-5023-54567,7,8871.7,1648675130,81,19.9,49.27811,-92.94807,2023,12.4,7.28,67.599,27.1,10.3,1.169,1.389,0.489,1.11,2.169,1.139,30,6.86,5.059,10,47.2,250,6.644,NA,NA,Lower Manitou_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,3.5583998362242473,51.43408025013028,BsM,3.0689387657628266,5.486420800326678,65,5.059,6.5534121955622,5.196634728903634
3,5,Old Man L.,15-4124-55428,3.5,160.8,9607499.85,23,6.1,50.03672,-94.22218,2023,18.899,6.879,26,8.109,2.62,0.797,0.821,0.45,0.347,1.55,0.62,68,2.29,6.37,10,41.799,280,8.394,NA,NA,Old Man_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,0.05839983622424727,-6.565919749869725,BsM,3.0689387657628266,2.760309725888563,66,6.37,6.5534121955622,6.346582312192588
3,5,Rugby L.,15-5026-55337,1,1020.5,33469601.77,7.6,3.4,49.95675,-92.95825,2023,111,7.21,60.799,27.199,8.019,2.24,1.04,0.759,0.22,0.958,2.5,375,6.62,11.3,26.1,62.899,430,26.75,NA,NA,Rugby_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,-2.4416001637757527,-21.965919749869727,BsM,3.0689387657628266,1.179507957868396,67,11.3,6.5534121955622,10.138387052019807
3,5,Rugby L.,15-5026-55337,1,1020.5,33469601.77,7.6,3.4,49.95675,-92.95825,2019,111,7.21,60.799,27.199,8.019,2.24,1.04,0.759,0.22,0.958,2.5,375,6.62,11.3,26.1,62.899,430,26.75,NA,NA,Rugby_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.919228764981654,-2.4416001637757527,-21.965919749869727,BsM,3.077620449528686,1.1589949235492552,68,11.3,6.550932609740408,10.074395748549655
3,5,Shrub L.,15-4351-55357,3,550.3,50283001.1,26,9,49.97099,-93.89782,2023,33.399,6.73,19.8,5.53,1.95,0.615,0.526,0.403,0.162,1.47,0.93,84,1.74,6.929,10,45.5,280,7.86,NA,NA,Shrub_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,-0.44160016377575273,-3.5659197498697246,BsM,3.0689387657628266,3.6350797570141515,69,6.929,6.5534121955622,6.253896418078497
3,5,Thunder L.,15-5241-55137,4,1118.3,124653004.3,23.5,11.1,49.77882,-92.66332,2023,29.199,7.469,110,42.2,13.9,2.91,3.5,0.981,4.54,2.359,1.87,72,10.6,6.4,10,36.7,310,12.699,NA,NA,Thunder_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,0.5583998362242473,-6.065919749869725,BsM,3.0689387657628266,3.6729029723515496,70,6.4,6.5534121955622,6.749213658591476
3,5,Upper Manitou L.,15-5149-54725,6,5310.4,892869256.4,56,17.2,49.40161,-92.77724,2023,6.919,7.389,81.299,33.5,12.6,1.62,1.35,0.617,0.735,2.529,1.159,30,8.71,3.91,10,15.9,240,6.7,NA,NA,Upper Manitou_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.919228764981654,2.5583998362242473,26.434080250130275,BsM,3.0689387657628266,5.278690485331716,71,3.91,6.5534121955622,4.224252811442823
