BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio
2,6,Dog,16-3132-54041,2,NA,NA,117,29.6,48.77812,-89.51281,2013,77.599,7.45,58.799,20.5,7.639,2.39,1.21,0.635,0.54,2,3.459,54,5.219,12.1,16,156,369,8.699,2013-06-06,2.7181845420774637
2,6,Elbow,16-4433-55531,2.3,NA,NA,38.4,8.8,50.1298,-87.7934,2013,86.799,7.679,104,46.2,19.5,3.649,0.48,0.51,0.3,0.95,1.879,177,12.6,14.699,36,28,444,14.9,2013-05-29,2.251084473920346
2,6,Elbow,16-3724-53943,2.2,NA,NA,19,6.7,48.6909,-88.73401,2013,44.799,6.969,26.8,8.31,3,1.1,0.53,0.22,0.14,1.35,1.659,40,2.74,7.2,28,84,346,15.199,2013-05-30,2.143395635412827
2,6,Empire,15-6979-55108,2.2,NA,NA,23.5,6,49.71999,-90.24726,2014,56.399,6.95,29.899,12.5,3.58,0.974,0.905,0.535,0.23,1.1,1.84,230,3.16,8.3,8,60,646,7.599,2014-05-23,3.170341760026351
2,6,Frazer,16-3884-54562,2.1,NA,NA,12.2,5.3,49.24882,-88.52882,2013,23.6,7.61,72.599,28.1,9.24,2.52,1.669,0.43,0.88,1.449,4.08,100,7.74,6,16,50,289,7,2013-05-29,2.891070725325516
2,6,Greenwater,15-6904-53837,5,NA,NA,54.9,18.1,48.57454,-90.42999,2013,9,7.519,65.599,25.6,9.679,1.659,0.885,0.545,0.35,3.049,2.2,54,6.96,3.799,4,34,175,5.4,2013-05-27,3.029982707010639
2,6,Greenwood,15-6648-53638,2,NA,NA,18,4.4,48.41068,-90.77609,2013,63.6,6.879,28.199,7.339,3.359,1.04,0.9,0.335,0.21,2.7,2.14,296,1.919,11.5,18,74,394,9,2013-05-27,2.7064592369508245
2,6,Grouse,15-6812-53794,5,NA,NA,38.4,15.7,48.54321,-90.54489,2013,9.199,7.339,47,17,6.419,1.3,0.8,0.475,0.39,2.799,0.76,49,4.62,4.299,20,30,260,8.9,2013-05-27,2.530950286017873
2,6,Hine,16-2880-54647,2.1,NA,NA,4.8,1.8,49.29861,-89.919,2013,51.2,7.339,34.399,13.5,5.599,1.26,0.34,0.355,0.16,0.05,0.56,515,3.56,10.6,22,12,392,8.599,2013-05-28,2.76049122324371
2,6,Holinshead,16-3069-55034,1.7,NA,NA,16.8,5.3,49.65403,-89.68153,2013,92.599,7.139,32.2,11,4.139,1.25,0.745,0.59,0.15,0.9,2.68,99,3.08,11.9,32,44,424,17.899,2013-06-06,2.0931859548140648
2,6,Holly,15-7111-54802,2.7,NA,NA,10,2.9,49.43642,-90.08177,2013,30.399,7.23,29.6,9.669,3.399,0.995,0.73,0.35,0.12,0.85,2.16,194,2.919,6.7,22,6,277,7.7,2013-05-28,2.7380913620769034
2,6,Jolly,16-3207-54488,1.5,NA,NA,5,2.1,49.16785,-89.45932,2013,79.2,7.459,53.2,20.8,7.86,1.75,0.795,0.475,0.24,1,3.62,74,5.66,11.199,42,24,459,12.4,2013-06-06,2.426732604497129
2,6,Kashabowie,15-6913-53983,2.9,NA,NA,35,7.4,48.71886,-90.39423,2013,58.799,7.259,36.799,12.199,4.36,1.58,1.01,0.62,0.26,1.3,2.799,67,3.22,10.699,14,48,339,7.799,2013-06-06,2.819080217402304
2,6,Kashishibog,16-2863-55212,2.5,NA,NA,16,3.3,49.80782,-89.97097,2013,52.2,6.9,22.3995,7.16,2.74,0.9,0.725,0.395,0.15,0.8,2.16,513,2.04,8.5,12,36,312,8.3,2013-05-28,2.698636447099104
2,6,Kawaweogama,15-7008-55644,3.2,NA,NA,15.5,3.2,50.19687,-90.18618,2017,48.899,6.98,25.199,9.48,2.919,0.83,0.7,0.425,0.17,0.95,2.08,80,2.279,7.799,10,16,298,7.4,2017-05-24,2.82764427994688
2,6,Kearns,15-7163-54881,2.4,NA,NA,15.3,5.4,49.50753,-90.01676,2013,50.2,7.429,46.799,17.899,6.04,1.52,0.875,0.675,0.24,0.85,3.04,226,4.94,8.9,34,22,349,19.899,2013-05-28,1.9545992805197236
2,6,Little Moraine,16-3657-54310,7,NA,NA,32,13.2,49.01989,-88.83585,2016,6.769,7.379,108,49.399,12.4,4.74,1.87,0.44,0.77,3.45,2.06,NA,11.5,4,6,2,235,5.599,2016-05-25,3.1374131288077214
2,6,Lost,16-4080-53975,1.8,NA,NA,12,3,48.72577,-88.25103,2013,75.4,7.4,59.799,20.199,7,2.779,1.49,0.32,0.98,1.85,2.74,313,5.679,13.6,76,66,549,11.4,2013-05-29,2.5828764229368484
2,6,Maggotte,16-3237-55525,1.8,NA,NA,24,7.4,50.10119,-89.46517,2013,94,6.53,18,4.4,2.1,0.685,0.585,0.47,0.42,0.35,2.48,457,1.34,11.8,16,44,356,10.699,2013-05-28,2.469143229025745
2,6,Marks,16-2901-53647,1.3,NA,NA,13.9,3.6,48.4031,-89.83696,2013,79,7.37,52.399,17.399,7.96,1.51,0.9,0.625,0.13,4.2,2.96,NA,3.72,13.1,2,2,536,14,2013-07-09,2.374869837414316
2,6,Middle Shebandowan,15-7026-53901,3.8,NA,NA,25,9.7,48.64559,-90.26705,2013,20.399,7.549,63.2,20.5,7.74,1.649,2.279,0.565,2.759,2.549,3.04,53,5.559,6.9,20,2,259,7,2013-06-06,2.8351762031085768
2,6,Muskrat,16-3593-54568,2.1,NA,NA,7.6,4,49.25292,-88.94318,2017,59.7,7.379,68.7,29.199,7.099,2.529,3.069,0.46,1.669,1.149,3.839,280,6.099,10.1,14,4,426,14.1,2017-05-24,2.281990915744542
2,6,Nalla,16-3680-53921,3.5,NA,NA,21,8.3,48.6695,-88.79215,2013,28,7.259,33.2,10.9,3.399,1.379,0.75,0.29,0.17,2.2,2.1,NA,2.96,8,6,2,295,4.7,2013-08-09,3.625689512007913
2,6,Northernght L.,15-6723-53466,3.3,NA,NA,39.7,8.4,48.24446,-90.6759,2013,31,7.4,41.2,14.1,4.879,1.53,1.07,0.4,0.43,1.85,1.439,NA,3.68,7.9,28,2,343,9.099,2013-06-06,2.630812345608994
2,6,Obonga,16-3346-55390,3.5,NA,NA,71.7,16.1,49.97411,-89.3113,2013,44.399,7.25,40,15.199,5.219,1.439,0.92,0.57,0.3,1.399,3,219,4.12,7.599,4,88,219,5.2,2013-05-28,3.2317000687194444
2,6,Oskawe,16-4000-54670,2.5,NA,NA,18,6.2,49.34929,-88.37581,2013,30.199,7.62,69,27.399,9.46,2.399,1.22,0.345,0.73,1.3,0.72,113,7.339,8.199,16,2,337,9.5,2013-05-29,2.5733816358430883
2,6,Pakashkan,15-6981-54703,2.5,NA,NA,21.4,4.1,49.39128,-90.27892,2013,37.2,7.58,62,25.6,8.679,2.049,1.05,0.845,0.34,1.149,4.66,371,7.12,6.099,20,52,262,9.5,2013-05-28,2.4621173252349315
2,6,Penassens,16-3488-53829,2,NA,NA,14,2.7,48.58443,-89.04505,2013,69.4,7.049,27.8,9.22,3.5,1.1,0.755,0.225,0.15,1.449,1.2,NA,2.6,9.699,18,2,452,11.3,2013-07-09,2.512273932394869
2,6,Pringle,16-3708-54345,6.5,NA,NA,29,10.2,49.05233,-88.76841,2016,12.8,7,46.799,18.899,5.879,1.53,0.805,0.295,0.21,2.6,0.74,NA,4.44,5.2,2,2,256,7.099,2016-05-25,2.809387324979484
2,6,Purdom,16-3964-54451,2.1,NA,NA,8.2,3.2,49.15261,-88.4217,2013,73.799,7.4,50.6,17.3,6.879,2.08,0.825,0.55,0.34,1.149,2.7,262,4.879,11.5,24,86,416,11.6,2013-05-29,2.452005600889857
2,6,Randolph,16-3610-55699,3,NA,NA,15.4,7.8,50.27741,-88.96094,2013,41,7.379,80.799,33.1,11.199,2.21,1.909,1.02,2.22,1.85,4.419,84,8.619,5.4,62,78,211,6.599,2013-05-28,2.814116409978191
2,6,Sandstone,15-7053-53459,3.5,NA,NA,23.8,7.3,48.23175,-90.24029,2013,28.6,7.589,87,31.8,12.199,2.33,1.32,0.445,2.319,3.7,2.819,94,8.14,7.2,10,32,321,9.099,2013-05-27,2.6009491107027203
2,6,Shebandowans,15-6988-53913,3.2,NA,NA,36.6,6.1,48.64304,-90.30157,2013,32.799499999999995,7.455,55.4,17.0995,6.62,1.5545,2.0445,0.5825,2.1944999999999997,2.25,2.7995,61.5,4.7595,7.95,22,13,285.5,7.4,2013-06-06,2.8063843136944753
2,6,Sparkling,15-7031-55216,1.9,NA,NA,30.5,9.7,49.81424,-90.17712,2013,58.2,6.809,22.399,6.879,2.7,0.87,0.745,0.42,0.24,0.85,2.22,489,2.02,9.099,10,48,341,9.3,2013-05-28,2.6028252197673827
2,6,Squeers,15-6804-53764,5,NA,NA,33.6,11.5,48.51628,-90.55746,2013,8.8,7.29,42.2,14.1,5.559,1.159,0.745,0.41,0.33,3.25,0.52,73,4.019,3.899,18,12,236,9.3,2013-05-27,2.4386271323962254
2,6,Titmarsh,15-6832-53585,4.3,NA,NA,49.4,13.6,48.35538,-90.52995,2013,20,7.2,35.2,11.8,4.139,1.29,0.885,0.365,0.12,1.7,1.919,96,4.32,6.299,2,80,225,5.4,2013-05-27,3.1773285288153477
2,6,Twinhouse,15-6587-53594,3.6,NA,NA,15,5.3,48.3689,-90.85668,2015,28.199,6.61,17.6,4.61,1.56,0.488,0.645,0.21,0,1.649,0.86,110,1.12,7.5,4,40,299,5.7,2015-05-22,3.2430254508701233
2,6,Unknown,16-3744-54268,6,NA,NA,25,7.7,48.98106,-88.72206,2013,6.4,7.429,41.2,15.4,4.559,1.61,0.625,0.27,0.21,2.35,0.18,NA,4.099,3.2,8,2,242,5.799,2013-07-31,3.0929704326048135
2,6,Upper Kaogomok,15-7071-54348,1.5,NA,NA,2,1.7,49.04034,-90.16612,2013,75.599,7.44,48.2,18.699,7.08,2,0.815,0.62,0.43,0.7,2.64,796,4.94,13.199,30,16,468,15.9,2013-05-28,2.217668238706148
2,6,Upper Shebandowan,15-6867-53877,2.5,NA,NA,37,6.4,48.63351,-90.44608,2013,45.2,7.36,47.6,13.699,5.5,1.459,1.81,0.6,1.629,1.95,2.56,70,3.96,9,24,24,312,7.799,2013-06-06,2.7789341159830374
2,6,Walotka,16-3483-54344,3,NA,NA,23,9.8,49.04481,-89.07437,2013,28.6,7.23,35.6,10.4,4.099,1.429,0.64,0.305,0.22,1.6,1.8,76,3.259,6.4,4,122,234,4.7,2013-05-29,3.4780651606243085
2,6,Wapikaimaski,15-7048-55476,1.8,NA,NA,61.5,7.9,50.06193,-90.1059,2013,56.2,7.0095,28,10.1,3.62,1.04,0.765,0.515,0.17,0.85,2.2,230,2.58,9,8,50,306,7.7995,2013-05-28,2.7694568046861123
2,6,Waweig,16-3500-55543,3.3,NA,NA,42.7,15.2,50.12945,-89.09663,2013,20,7.41,57.6,23.1,7.759,1.899,1.48,0.82,0.89,1.05,3,NA,5.96,4.9,4,54,179,5.9,2013-05-28,2.895446848846175
2,6,Weaver,15-7012-54867,1.8,NA,NA,18,2.1,49.53029,-90.19699,2013,66.799,7.16,34.6,12.699,4.54,1.28,0.845,0.59,0.16,0.8,3.359,486,3.399,8.699,18,42,324,12.1,2013-05-28,2.311093396626055
2,6,Weewullee,16-4332-55499,3.2,NA,NA,45,15.4,50.09338,-87.9311,2013,10.8,8.16,225,107,38.7,7.2,0.635,0.69,0.35,0.6,2.18,800,29,4.299,56,72,300,7.599,2013-05-29,2.7946413406712827
2,6,Whitefish,16-2773-53446,2.3,NA,NA,6.4,2,48.22119,-90.00085,2013,13.4,7.95,144,60.8995,20.8995,4.3795,2.41,0.6,2.98,3.5,3.24,257,15.5,5.5,32,2,465,13.5,2013-05-27,2.353290495645066
2,7,Barbara,16-4420-54651,3.3,NA,NA,54.9,14,49.34384,-87.80103,2017,40.299,7.269,52.799,22,7.179,1.71,0.505,0.375,0.2,1.6,1.52,NA,4.78,7.9,8,156,217,2.5,2017-06-02,5.630867222872203
2,7,Bigamy,16-4457-54868,1.4,NA,NA,10,2.4,49.53574,-87.75902,2016,132,7.07,62,25.199,9.359,2.1,0.54,0.59,0.15,0.85,1.32,150,6.099,18,18,2,572,11.8,2016-08-07,2.5637857264693653
2,7,Buckaday,16-4450-54254,3,NA,NA,33.6,7.1,48.98064,-87.75228,2016,76.099,6.339,21.699,4.769,2.359,0.662,0.74,0.29,0.36,1.75,2.1,220,1.56,11.1,10,82,399,7.299,2016-05-17,2.992593702313954
2,7,Burrows,16-5188-55331,2.9,NA,NA,18.3,2.9,49.9523,-86.73837,2016,35.6,7.719,173,91.2,25.699,5.11,1.97,0.325,2.569,0.7,1.98,70,19.8,10.8,14,14,347,8.399,2016-05-15,2.733529754035733
2,7,Cairngorm,16-5042-54260,2.5,NA,NA,61,14.7,48.99187,-86.93716,2017,57.7,6.629,22.8,5.099,2.64,0.596,0.49,0.435,0.19,2.549,1.62,60,1.439,8.599,8,182,203,4.099,2017-06-02,3.7033221550983275
2,7,Catlonite,16-4995-54471,2,NA,NA,35.1,11,49.17841,-87.00698,2017,79.599,7.349,54.899,22.399,7.74,1.85,0.66,0.535,0.5,1.85,2.02,60,4.94,12.1,10,106,358,5.599,2017-06-02,3.3792125686462224
2,7,Cavell,16-4881-55533,1.5,NA,NA,1.7,0.5,50.14754,-87.15817,2016,58,7.21,74.299,40.799,11.3,2.41,0.36,0.21,0.1,0.15,0.52,50,8.48,10.699,12,2,389,6.599,2016-05-15,3.135629472334019
2,7,Chipman,16-5538-55350,3.7,NA,NA,55.7,14.7,49.98361,-86.23982,2016,45,7.61,162,89.5,24.8,5.41,1.02,0.39,0.88,1.149,2.12,40,19.399,11.3,2,66,352,8.699,2016-05-15,2.696501677081405
2,7,Dilla,16-4636-55195,2.6,NA,NA,11,1.9,49.82976,-87.5004,2016,44.299,7.599,133,72.299,20.199,4.25,0.58,0.205,0.2,0.8,2.08,100,15.8,11,24,8,362,9.9,2016-05-15,2.5588285248170113
2,7,Fernow,16-5680-55298,4,NA,NA,43,9.5,49.91841,-86.05307,2016,29,7.75,218,117,32.5,7.339,2.25,0.43,2.569,1.35,2.56,40,26.699,9.8,12,8,315,9.099,2016-05-15,2.592448999539811
2,7,Gamsby,16-4869-54848,2.5,NA,NA,7,1.6,49.51785,-87.18172,2017,38.299,7.87,160.5,81,25.399,5.019,0.64,0.575,0.31,1.1,1.919,60,18,9.099,16,2,341,6.799,2017-06-02,3.0196990432748096
2,7,Jeno,16-4979-55546,3.7,NA,NA,2,0.9,50.14644,-87.02873,2016,17.399,7.07,58.1,34.7,8.439,1.58,0.255,0.2,0.12,0.05,0.04,160,6.94,7,36,2,442,18.6,2016-05-15,2.0800707425433274
2,7,Kenogamisis,16-5087-55041,2.8,NA,NA,9.2,1.9,49.70602,-86.85844,2013,46.6,7.839,158,64.9,23.399,4.599,1.85,0.65,2.279,3.1,2.08,NA,17.399,10.9,46,28,442,13,2013-05-30,2.3678407609614
2,7,Kilgour,16-4348-54546,2,NA,NA,23.2,8.1,49.24343,-87.89394,2017,98.799,6.849,28.1,9.759,3.919,1.02,0.495,0.23,0.13,1.35,2.2,100,2.2,13.8,8,86,383,4,2017-06-02,4.215698771523918
2,7,Killala,16-5341-54366,3.1,NA,NA,92,19.9,49.07862,-86.52877,2017,18.399,7.839,122,58.399,18.1,3.859,0.72,0.61,0.2,3.049,0.72,NA,12.6,6.599,10,1,241,5.4,2017-06-02,3.2176084021802596
2,7,Klotz,16-5818-55170,2.5,NA,NA,19.8,7.8,49.80202,-85.86278,2017,39.6,7.94,200,94.9,29,6.299,3.83,0.365,6.04,1.149,2.04,NA,21.8,9.599,14,2,359,8.199,2017-06-02,2.7803523073951655
2,7,Long,16-5079-54800,3.1,NA,NA,186.1,39.2,49.47507,-86.89059,2017,39.899,7.849,152,71.599,24,4.759,1.639,0.6,2.339,1.95,1.96,30,16.399,9.3,32,124,332,14.3,2017-06-02,2.1765802093936126
2,7,Louise,16-4793-54217,2.5,NA,NA,14,5.2,48.94242,-87.28084,2016,62.899,6.519,26.1,7.599,3.399,0.626,0.52,0.21,0.17,2.35,2.16,120,2.1,9.199,6,108,326,5.5,2016-05-15,3.3592502259931627
2,7,McKay,16-5406-54956,3.5,NA,NA,48.8,9.4,49.6134,-86.43808,2017,21.8,8.039,168,86.299,26.899,5.389,0.925,0.66,0.63,1.149,1.399,NA,19.1,7.4,12,1,282,7.099,2017-06-02,2.85837236028321
2,7,Onaman,16-4688-55390,2.7,NA,NA,18.9,2.2,50.00783,-87.44852,2016,17.6,7.139,62.799,34.7,8.56,1.75,0.285,0.225,0.16,0.45,0.02,110,7.04,8.199,18,30,482,10.5,2016-05-15,2.6169138618846444
2,7,Pagwachuan,16-5657-55074,4,NA,NA,53.9,19,49.71758,-86.08862,2017,15.5,8.06,200,102,31.8,6.309,1.129,0.67,0.92,1.75,2.04,NA,23.6,6.099,8,40,220,5.299,2017-06-02,3.1989313244409594
2,7,Parks,16-4548-54782,3.2,NA,NA,21.4,2.8,49.45125,-87.64326,2016,53.399,7.169,59.2,29.699,8.259,1.899,0.45,0.46,0.27,1.399,1.5,50,6,10.3,4,76,338,4.4,2016-05-15,3.8717034922505658
2,7,Shacabac,16-5774-55353,2.7,NA,NA,6.4,1.6,49.96674,-85.92055,2016,48.899,6.98,60.5,32.299,9.419,1.77,0.335,0.19,0.13,0.4,0.12,210,6.639,12.5,28,82,511,9.4,2016-05-15,2.770216312978417
2,7,South Beatty,16-4747-54847,2.8,NA,NA,5.9,2.6,49.52071,-87.3487,2016,52.7,7.62,139,76,20.899,4.54,0.57,0.46,0.3,0.75,2.02,70,16.199,12.9,4,2,385,7.599,2016-05-15,2.916824700227145
2,7,Springwater,16-5024-55448,4.1,NA,NA,13,3.7,50.05944,-86.96565,2016,12.8,7.74,165,89.9,26.199,4.889,0.63,0.295,0.19,0.65,1.639,40,20.399,7.599,8,2,276,10.9,2016-05-15,2.344040285119131
2,7,Wig,16-4824-54701,2.9,NA,NA,9.8,3.2,49.38507,-87.24311,2016,28.6,7.669,155,78.799,24.5,5.19,0.49,0.645,0.23,1.2,2.58,40,18.399,11.5,8,2,378,7.899,2016-05-15,2.8543796070624716
2,7,Wildgoose,16-4882-55089,3.6,NA,NA,15.9,3.6,49.72631,-87.17505,2016,22.6,7.9,200,101,28.1,5.419,2.919,0.375,4.61,0.95,1.879,40,22.399,9.3,6,14,324,7.099,2016-05-15,2.9286836881620224
2,7,Wintering,16-4802-54759,3.3,NA,NA,36.6,4.8,49.43486,-87.28556,2017,32,7.95,165,84.299,26.1,5.16,0.655,0.565,0.33,1.149,1.96,NA,19,8.8,10,1,368,6.2,2017-06-02,3.2101034023617667
2,7,Y,16-5311-54861,7.2,NA,NA,24,8.9,49.52868,-86.57058,2017,3.549,7.96,145,73.2,22.399,3.97,0.33,0.97,0.11,0.6,0.2,NA,17.3,3.2,2,2,309,5.5,2017-07-21,3.3281727522788453
2,12,Allumette,18-3280-50833,1.8,NA,NA,84.5,10.1,45.891,-77.223,2014,71.209,6.95,42.6,11.359,4.16,1.24,2.069,0.645,1.37,4.75,2.359,340,3.68,7.799,2,126,336,12.699,2014-05-21,2.2819031692563416
2,12,Holden,17-7120-51253,1.5,NA,NA,99,17.1,46.245,-78.004,2016,66.599,6.809,46.299,13.6,4.98,1.439,1.69,0.57,1.189,4.15,2.319,280,3.52,7.799,2,154,302,12.8,2016-05-18,2.2331835981129364
2,12,Lac Coulonge,18-3577-50825,1.6,NA,NA,19,3.8,45.8734,-76.814,2014,73.79,6.99,45,12.35,4.299,1.22,2.16,0.625,1.399,5.049,2.359,350,2.859,8,2,136,325,14.1,2014-05-21,2.1800246281594378
2,12,Lac des Chats,18-3854-50393,1.2,NA,NA,22,4.9,45.5,-76.47222,2015,74.7,7.21,56.399,17.8,5.98,1.75,2.759,0.715,1.669,4.25,2.62,340,4.5,8.099,10,136,307,18.8,2015-05-13,1.9485736340180297
2,12,Lac Deschenes,18-4334-50239,1.8,NA,NA,37,5.2,45.36995,-75.85265,2016,61.5,6.87,54.2,16,5.759,1.49,2.129,0.59,1.86,4.2,2.399,250,4.86,7.099,4,96,312,11.199,2016-05-24,2.368660020695894
2,12,Lac Dollard-des-Ormeaux,18-5390-50495,1.1,NA,NA,34,6.1,45.59411,-74.48757,2017,56.2,7.24,69.299,21.6,7.639,1.85,3.02,0.665,3.12,4.549,2.259,320,5.299,6.799,52,126,265,20.6,2017-05-25,1.8415382505383597
2,12,Lac du Rocher-Fendu,18-3662-50545,1.5,NA,NA,49,7.9,45.63544,-76.68752,2015,73.5,7.29,53.299,17.5,5.66,1.659,2.669,0.695,1.58,4.299,2.62,320,4.139,7.4,8,152,290,15.8,2015-05-13,2.049736659887179
2,12,Lower Allumette,18-3485-50735,1.6,NA,NA,17,2.7,45.78736,-76.94457,2017,61.6,7.139,46,13.6,4.839,1.439,2.129,0.59,1.36,4.299,2.359,220,3.279,6.7,20,144,351,13.3,2017-05-25,2.258379906782614
2,15,Ahmic,17-6025-50535,1.7,NA,NA,24.4,7.3,45.63437,-79.69545,2014,55.719,6.639,38.7,5.759,2.839,0.634,2.87,0.62,3.54,4,2.359,250,1.56,5.5,24,180,306,14.5,2014-05-15,2.1349742195827583
2,15,Arbuckle,17-6707-50264,2.2,NA,NA,6,2.7,45.37262,-78.81965,2017,46,6.339,18.6,3.04,1.679,0.472,0.75,0.44,0.24,2.75,1.86,120,1.12,6.2,18,158,256,9.9,2017-05-17,2.4084095784684294
2,15,Aylen,18-2779-50548,4.9,NA,NA,67.1,22.5,45.61836,-77.85586,2014,18.09,7.07,39.899,10.49,3.7,1.439,1.2,0.685,0.45,6.099,2.48,30,2.379,3.6,2,90,201,4.2,2014-05-22,3.6361906426567914
2,15,Baptiste,18-2642-49981,2.6,NA,NA,32,4.7,45.11648,-78.00344,2016,35.6,6.78,39.7,9.619,4.36,0.756,1.439,0.58,1.419,4.049,2.08,120,2.799,4.799,12,82,238,10.199,2016-05-05,2.346732812615714
2,15,Bark,18-2782-50364,4.2,NA,NA,87.5,24.3,45.4552,-77.84943,2015,35.399,6.799,34.1,6.639,2.66,0.87,1.98,0.54,1.71,4.25,2.379,120,1.82,5,8,104,235,7.299,2015-05-21,2.728170979294935
2,15,Bernard,17-6257-50660,2.5,NA,NA,47.9,15.1,45.73885,-79.38526,2014,21.51,7.11,71,10.14,4.019,0.918,7.019,0.815,10.4,4.549,1.159,70,2.339,3.299,10,76,186,10.699,2014-05-15,2.1964220279278908
2,15,Bernard,17-6257-50660,3.8,NA,NA,47.9,15.1,45.73885,-79.38526,2013,13,7.12,70.799,7.74,4.219,1.04,7.019,0.815,10.199,5,0.82,234,2.22,3.299,12,36,195,13.6,2013-05-28,2.014793552230494
2,15,Bigwind,17-6532-49909,4.3,NA,NA,36.3,9.9,45.05711,-79.05464,2016,20.899,6.379,20.399,3.399,1.62,0.494,0.75,0.32,0.55,3.399,0.94,60,1.26,2.799,8,28,197,7.299,2016-05-03,2.6400803432090094
2,15,Black Donald,18-3469-50088,3.9,NA,NA,42.7,15.8,45.21682,-76.93969,2015,33.5,7.669,95.2,37.2,11.5,1.929,2.569,0.84,3.049,4.4,2.56,130,9.06,5.4,8,86,277,11.199,2015-05-07,2.319604673834305
2,15,Calabogie,18-3634-50151,3,NA,NA,24.4,5.2,45.27732,-76.74264,2016,30.699,7.12,87.5,30.1,10.8,1.879,2.459,0.69,3.029,4.75,2.22,70,7.459,5.599,8,40,290,7.099,2016-05-25,2.872538972733498
2,15,Catchacoma,17-7116-49585,2.9,NA,NA,43.9,18.9,44.75058,-78.32526,2013,37.6,7.349,50.399,13.1,6.679,0.825,1.629,0.42,1.919,3.45,1.84,NA,3.859,6.5,12,112,249,4.5,2013-05-30,3.6157607092417714
2,15,"Cecebe,",17-6111-50550,2.2,NA,NA,19.5,4.9,45.64268,-79.58059,2013,57.2,6.78,42.399,4.44,3.14,0.775,3.049,0.605,3.64,5.2,2.2,44,1.86,7.099,40,72,346,13.5,2013-05-30,2.240065674450423
2,15,"Cecebe,",17-6111-50550,1.1,NA,NA,19.5,4.9,45.64268,-79.58059,2014,77.159,6.66,44.899,6.559,3.16,0.784,3.56,0.67,4.5,4.4,2.319,460,1.86,6.099,20,148,318,17,2014-05-15,2.0296606355971587
2,15,"Clear,",18-3287-50341,5.3,NA,NA,36,8,45.44131,-77.1955,2014,8.839,8.15,258,106.4,36.7,7.009,6.86,0.99,12.3,6.599,1.439,NA,22.3,3.299,4,2,312,9.4,2014-05-22,2.5511236050483266
2,15,Cripple,17-6554-50468,2.5,NA,NA,9,1.6,45.5596,-79.00745,2016,26.5,5.809,13.8,1.129,1.02,0.298,0.495,0.28,0.15,2.85,1.78,150,0.8,3,4,98,195,7.099,2016-05-04,2.6715637577188054
2,15,Doe,17-6239-50430,1.9,NA,NA,22.9,5.9,45.53377,-79.41413,2014,56.409,6.799,36.799,6.65,2.7,0.688,2.85,0.56,3.259,3.25,2.6,200,1.6,5.7,12,108,298,11.8,2014-05-15,2.3005615420353456
2,15,Doe,17-6239-50430,3.2,NA,NA,22.9,5.9,45.53377,-79.41413,2013,35.799,6.95,38.2,5.16,2.859,0.695,2.48,0.59,2.71,4.75,2.56,NA,1.679,5.5,24,58,267,10.8,2013-05-30,2.3391285000320687
2,15,"Dore,",18-3351-50535,2.8,NA,NA,19.5,7.6,45.61781,-77.11506,2015,18.3,8.08,204,86.599,24.5,6.419,6.79,1.28,9.08,4.849,1.879,30,21.199,5.9,20,4,361,14.6,2015-05-12,2.1910301614586922
2,15,Dotty,17-6571-50360,4.2,NA,NA,27.1,7,45.46152,-78.99156,2017,40.1,6.419,19.199,2.33,1.62,0.478,0.805,0.385,0.32,3.1,2.22,220,1.399,5.4,14,108,253,6.2,2017-05-10,3.0065935561521457
2,15,Drag,17-7042-49937,5,NA,NA,55.5,20.1,45.07432,-78.41081,2017,17,7.24,56.5,20.699,7.04,1.73,0.995,0.58,0.87,3.899,1.84,40,5.299,3.899,8,102,190,5.2,2017-05-08,3.146566401724231
2,15,Dunstan,17-6523-50498,3.6,NA,NA,10,4,45.58689,-79.04685,2016,14.9,6.459,20.399,4.349,1.7,0.508,0.685,0.35,0.21,2.95,2.08,230,1.54,2.899,42,116,225,4.599,2016-05-18,3.5005304085299134
2,15,Fosters,18-2900-50140,2.9,NA,NA,13.1,4.6,45.24977,-77.67526,2014,43.479,7.839,128.199,54.719,19.5,2.879,1.58,0.99,1.84,5.549,4.04,120,11.4,8.199,12,4,393,8.5,2014-05-22,2.776358848286478
2,15,Giroux,17-5384-50622,1.4,NA,NA,5.8,2.9,45.71367,-80.50404,2016,70.599,6.37,33.899,3.459,1.74,0.504,3.419,0.255,4.65,1.85,1.08,410,1.159,6.7,14,20,364,14.6,2016-05-24,2.1941083222982143
2,15,Golden,18-3186-50482,3.6,NA,NA,24.4,8.6,45.57388,-77.33611,2015,27.5,7.57,93.2,50.2,8.679,3.31,3.47,1.08,3.69,4.95,3.279,60,8.259,6.2,22,26,314,12.8,2015-05-11,2.2484162362045192
2,15,Gurd,17-5352-50862,2.6,NA,NA,6.1,1.6,45.92921,-80.54408,2016,55,6.879,51.6,13.9,4.9,1.49,2.52,0.435,3.12,2.799,1.3,270,3.52,8.5,14,2,417,10.6,2016-05-25,2.5454453884420096
